student_id,subject,exam_type,max_marks,obtained_marks,percentage,exam_date,evaluator
156,Chemistry,Assignment 2,10,5.88,58.83,2025-10-30,Prof. Singh
156,Chemistry,Lab Internal,10,2.54,25.37,2025-11-20,Prof. Gupta
156,Computer Science,Unit Test 1,20,8.55,42.74,2025-09-15,Prof. Kumar
156,Computer Science,Unit Test 2,20,12.22,61.12,2025-10-20,Prof. Singh
156,Computer Science,Mid Semester,30,13.69,45.64,2025-11-10,Prof. Gupta
156,Computer Science,Assignment 1,10,4.94,49.4,2025-09-30,Prof. Kumar
156,Computer Science,Assignment 2,10,4.4,44.03,2025-10-30,Prof. Gupta
156,Computer Science,Lab Internal,10,5.41,54.06,2025-11-20,Prof. Singh
156,Electronics,Unit Test 1,20,9.04,45.21,2025-09-15,Prof. Kumar
156,Electronics,Unit Test 2,20,12.49,62.44,2025-10-20,Prof. Gupta
156,Electronics,Mid Semester,30,16.82,56.07,2025-11-10,Prof. Singh
156,Electronics,Assignment 1,10,6.18,61.76,2025-09-30,Prof. Singh
156,Electronics,Assignment 2,10,5.57,55.71,2025-10-30,Prof. Singh
156,Electronics,Lab Internal,10,7.89,78.86,2025-11-20,Prof. Gupta
156,Mechanical Engineering,Unit Test 1,20,8.77,43.87,2025-09-15,Prof. Gupta
156,Mechanical Engineering,Unit Test 2,20,6.54,32.69,2025-10-20,Prof. Kumar
156,Mechanical Engineering,Mid Semester,30,11.93,39.76,2025-11-10,Prof. Kumar
156,Mechanical Engineering,Assignment 1,10,7.24,72.41,2025-09-30,Prof. Gupta
156,Mechanical Engineering,Assignment 2,10,4.15,41.53,2025-10-30,Prof. Singh
156,Mechanical Engineering,Lab Internal,10,5.87,58.74,2025-11-20,Prof. Singh
157,Mathematics,Unit Test 1,20,15.78,78.91,2025-09-15,Prof. Kumar
157,Mathematics,Unit Test 2,20,7.63,38.16,2025-10-20,Prof. Gupta
157,Mathematics,Mid Semester,30,14.94,49.79,2025-11-10,Prof. Gupta
157,Mathematics,Assignment 1,10,9.51,95.14,2025-09-30,Prof. Gupta
157,Mathematics,Assignment 2,10,5.86,58.65,2025-10-30,Prof. Singh
157,Mathematics,Lab Internal,10,9.31,93.06,2025-11-20,Prof. Gupta
157,Physics,Unit Test 1,20,18.22,91.09,2025-09-15,Prof. Gupta
157,Physics,Unit Test 2,20,10.49,52.44,2025-10-20,Prof. Kumar
157,Physics,Mid Semester,30,22.6,75.33,2025-11-10,Prof. Gupta
157,Physics,Assignment 1,10,9.11,91.08,2025-09-30,Prof. Kumar
157,Physics,Assignment 2,10,8.17,81.65,2025-10-30,Prof. Gupta
157,Physics,Lab Internal,10,7.78,77.85,2025-11-20,Prof. Singh
157,Chemistry,Unit Test 1,20,9.82,49.09,2025-09-15,Prof. Singh
157,Chemistry,Unit Test 2,20,10.29,51.43,2025-10-20,Prof. Singh
157,Chemistry,Mid Semester,30,24.31,81.02,2025-11-10,Prof. Singh
157,Chemistry,Assignment 1,10,5.04,50.36,2025-09-30,Prof. Singh
157,Chemistry,Assignment 2,10,4.02,40.19,2025-10-30,Prof. Kumar
157,Chemistry,Lab Internal,10,8.33,83.26,2025-11-20,Prof. Gupta
157,Computer Science,Unit Test 1,20,15.24,76.19,2025-09-15,Prof. Gupta
157,Computer Science,Unit Test 2,20,9.44,47.21,2025-10-20,Prof. Gupta
157,Computer Science,Mid Semester,30,17.83,59.43,2025-11-10,Prof. Kumar
157,Computer Science,Assignment 1,10,7.86,78.57,2025-09-30,Prof. Kumar
157,Computer Science,Assignment 2,10,5.51,55.06,2025-10-30,Prof. Gupta
157,Computer Science,Lab Internal,10,9.23,92.29,2025-11-20,Prof. Kumar
157,Electronics,Unit Test 1,20,12.79,63.96,2025-09-15,Prof. Gupta
157,Electronics,Unit Test 2,20,12.92,64.62,2025-10-20,Prof. Singh
157,Electronics,Mid Semester,30,16.36,54.52,2025-11-10,Prof. Gupta
157,Electronics,Assignment 1,10,9.26,92.61,2025-09-30,Prof. Gupta
157,Electronics,Assignment 2,10,5.77,57.75,2025-10-30,Prof. Gupta
157,Electronics,Lab Internal,10,7.38,73.85,2025-11-20,Prof. Singh
157,Mechanical Engineering,Unit Test 1,20,15.18,75.92,2025-09-15,Prof. Kumar
157,Mechanical Engineering,Unit Test 2,20,6.31,31.55,2025-10-20,Prof. Kumar
157,Mechanical Engineering,Mid Semester,30,18.13,60.43,2025-11-10,Prof. Singh
157,Mechanical Engineering,Assignment 1,10,4.68,46.77,2025-09-30,Prof. Singh
157,Mechanical Engineering,Assignment 2,10,4.48,44.77,2025-10-30,Prof. Kumar
157,Mechanical Engineering,Lab Internal,10,5.82,58.22,2025-11-20,Prof. Singh
158,Mathematics,Unit Test 1,20,15.46,77.29,2025-09-15,Prof. Gupta
158,Mathematics,Unit Test 2,20,13.55,67.73,2025-10-20,Prof. Gupta
158,Mathematics,Mid Semester,30,27.42,91.4,2025-11-10,Prof. Singh
158,Mathematics,Assignment 1,10,4.83,48.33,2025-09-30,Prof. Singh
158,Mathematics,Assignment 2,10,10.0,100.0,2025-10-30,Prof. Singh
158,Mathematics,Lab Internal,10,8.68,86.78,2025-11-20,Prof. Kumar
158,Physics,Unit Test 1,20,11.67,58.33,2025-09-15,Prof. Singh
158,Physics,Unit Test 2,20,13.46,67.32,2025-10-20,Prof. Gupta
158,Physics,Mid Semester,30,26.73,89.11,2025-11-10,Prof. Singh
158,Physics,Assignment 1,10,10.0,100.0,2025-09-30,Prof. Singh
158,Physics,Assignment 2,10,8.78,87.83,2025-10-30,Prof. Kumar
158,Physics,Lab Internal,10,5.86,58.64,2025-11-20,Prof. Kumar
158,Chemistry,Unit Test 1,20,13.26,66.28,2025-09-15,Prof. Kumar
158,Chemistry,Unit Test 2,20,12.5,62.5,2025-10-20,Prof. Gupta
158,Chemistry,Mid Semester,30,24.07,80.22,2025-11-10,Prof. Kumar
158,Chemistry,Assignment 1,10,5.43,54.27,2025-09-30,Prof. Singh
158,Chemistry,Assignment 2,10,8.83,88.29,2025-10-30,Prof. Gupta
158,Chemistry,Lab Internal,10,5.32,53.23,2025-11-20,Prof. Gupta
158,Computer Science,Unit Test 1,20,16.37,81.85,2025-09-15,Prof. Gupta
158,Computer Science,Unit Test 2,20,17.0,85.01,2025-10-20,Prof. Kumar
158,Computer Science,Mid Semester,30,27.27,90.89,2025-11-10,Prof. Singh
158,Computer Science,Assignment 1,10,4.11,41.14,2025-09-30,Prof. Gupta
158,Computer Science,Assignment 2,10,10.0,100.0,2025-10-30,Prof. Singh
158,Computer Science,Lab Internal,10,10.0,100.0,2025-11-20,Prof. Singh
158,Electronics,Unit Test 1,20,15.78,78.89,2025-09-15,Prof. Singh
158,Electronics,Unit Test 2,20,14.9,74.52,2025-10-20,Prof. Gupta
158,Electronics,Mid Semester,30,27.07,90.24,2025-11-10,Prof. Kumar
158,Electronics,Assignment 1,10,8.3,82.96,2025-09-30,Prof. Gupta
158,Electronics,Assignment 2,10,6.81,68.07,2025-10-30,Prof. Singh
158,Electronics,Lab Internal,10,9.05,90.48,2025-11-20,Prof. Singh
158,Mechanical Engineering,Unit Test 1,20,17.27,86.34,2025-09-15,Prof. Singh
158,Mechanical Engineering,Unit Test 2,20,16.3,81.49,2025-10-20,Prof. Singh
158,Mechanical Engineering,Mid Semester,30,15.79,52.65,2025-11-10,Prof. Singh
158,Mechanical Engineering,Assignment 1,10,9.47,94.74,2025-09-30,Prof. Kumar
158,Mechanical Engineering,Assignment 2,10,8.59,85.89,2025-10-30,Prof. Kumar
158,Mechanical Engineering,Lab Internal,10,8.96,89.63,2025-11-20,Prof. Kumar
159,Mathematics,Unit Test 1,20,13.84,69.21,2025-09-15,Prof. Singh
159,Mathematics,Unit Test 2,20,16.64,83.18,2025-10-20,Prof. Gupta
159,Mathematics,Mid Semester,30,21.48,71.61,2025-11-10,Prof. Gupta
159,Mathematics,Assignment 1,10,7.72,77.25,2025-09-30,Prof. Gupta
159,Mathematics,Assignment 2,10,7.59,75.86,2025-10-30,Prof. Gupta
159,Mathematics,Lab Internal,10,8.56,85.55,2025-11-20,Prof. Gupta
159,Physics,Unit Test 1,20,14.47,72.33,2025-09-15,Prof. Kumar
159,Physics,Unit Test 2,20,11.24,56.21,2025-10-20,Prof. Singh
159,Physics,Mid Semester,30,18.99,63.31,2025-11-10,Prof. Kumar
159,Physics,Assignment 1,10,5.51,55.09,2025-09-30,Prof. Singh
159,Physics,Assignment 2,10,5.35,53.51,2025-10-30,Prof. Singh
159,Physics,Lab Internal,10,6.46,64.57,2025-11-20,Prof. Gupta
159,Chemistry,Unit Test 1,20,8.68,43.4,2025-09-15,Prof. Kumar
159,Chemistry,Unit Test 2,20,10.98,54.91,2025-10-20,Prof. Singh
159,Chemistry,Mid Semester,30,21.39,71.31,2025-11-10,Prof. Singh
159,Chemistry,Assignment 1,10,5.83,58.27,2025-09-30,Prof. Gupta
159,Chemistry,Assignment 2,10,4.32,43.16,2025-10-30,Prof. Gupta
159,Chemistry,Lab Internal,10,9.33,93.32,2025-11-20,Prof. Gupta
159,Computer Science,Unit Test 1,20,11.06,55.32,2025-09-15,Prof. Singh
159,Computer Science,Unit Test 2,20,13.26,66.32,2025-10-20,Prof. Kumar
159,Computer Science,Mid Semester,30,20.09,66.97,2025-11-10,Prof. Singh
159,Computer Science,Assignment 1,10,6.36,63.65,2025-09-30,Prof. Singh
159,Computer Science,Assignment 2,10,7.5,75.02,2025-10-30,Prof. Kumar
159,Computer Science,Lab Internal,10,5.83,58.26,2025-11-20,Prof. Gupta
159,Electronics,Unit Test 1,20,16.0,80.02,2025-09-15,Prof. Gupta
159,Electronics,Unit Test 2,20,9.97,49.87,2025-10-20,Prof. Singh
159,Electronics,Mid Semester,30,20.86,69.55,2025-11-10,Prof. Gupta
159,Electronics,Assignment 1,10,8.15,81.49,2025-09-30,Prof. Kumar
159,Electronics,Assignment 2,10,8.93,89.32,2025-10-30,Prof. Singh
159,Electronics,Lab Internal,10,7.88,78.82,2025-11-20,Prof. Kumar
159,Mechanical Engineering,Unit Test 1,20,10.44,52.2,2025-09-15,Prof. Kumar
159,Mechanical Engineering,Unit Test 2,20,13.22,66.09,2025-10-20,Prof. Singh
159,Mechanical Engineering,Mid Semester,30,19.65,65.5,2025-11-10,Prof. Kumar
159,Mechanical Engineering,Assignment 1,10,7.94,79.42,2025-09-30,Prof. Gupta
159,Mechanical Engineering,Assignment 2,10,5.34,53.41,2025-10-30,Prof. Singh
159,Mechanical Engineering,Lab Internal,10,3.74,37.42,2025-11-20,Prof. Gupta
160,Mathematics,Unit Test 1,20,5.74,28.71,2025-09-15,Prof. Gupta
160,Mathematics,Unit Test 2,20,11.07,55.37,2025-10-20,Prof. Singh
160,Mathematics,Mid Semester,30,17.21,57.36,2025-11-10,Prof. Singh
160,Mathematics,Assignment 1,10,5.55,55.46,2025-09-30,Prof. Kumar
160,Mathematics,Assignment 2,10,6.43,64.34,2025-10-30,Prof. Gupta
160,Mathematics,Lab Internal,10,1.0,10.0,2025-11-20,Prof. Kumar
160,Physics,Unit Test 1,20,8.52,42.62,2025-09-15,Prof. Gupta
160,Physics,Unit Test 2,20,6.85,34.27,2025-10-20,Prof. Gupta
160,Physics,Mid Semester,30,13.86,46.21,2025-11-10,Prof. Singh
160,Physics,Assignment 1,10,5.88,58.82,2025-09-30,Prof. Gupta
160,Physics,Assignment 2,10,3.07,30.65,2025-10-30,Prof. Kumar
160,Physics,Lab Internal,10,5.94,59.4,2025-11-20,Prof. Singh
160,Chemistry,Unit Test 1,20,11.58,57.88,2025-09-15,Prof. Kumar
160,Chemistry,Unit Test 2,20,6.64,33.21,2025-10-20,Prof. Singh
160,Chemistry,Mid Semester,30,16.61,55.36,2025-11-10,Prof. Singh
160,Chemistry,Assignment 1,10,2.44,24.43,2025-09-30,Prof. Singh
160,Chemistry,Assignment 2,10,3.16,31.64,2025-10-30,Prof. Kumar
160,Chemistry,Lab Internal,10,6.65,66.51,2025-11-20,Prof. Kumar
160,Computer Science,Unit Test 1,20,9.73,48.66,2025-09-15,Prof. Kumar
160,Computer Science,Unit Test 2,20,10.13,50.65,2025-10-20,Prof. Gupta
160,Computer Science,Mid Semester,30,16.64,55.48,2025-11-10,Prof. Gupta
160,Computer Science,Assignment 1,10,7.28,72.82,2025-09-30,Prof. Gupta
160,Computer Science,Assignment 2,10,5.57,55.74,2025-10-30,Prof. Singh
160,Computer Science,Lab Internal,10,6.26,62.6,2025-11-20,Prof. Kumar
160,Electronics,Unit Test 1,20,7.1,35.52,2025-09-15,Prof. Singh
160,Electronics,Unit Test 2,20,5.31,26.55,2025-10-20,Prof. Gupta
160,Electronics,Mid Semester,30,10.69,35.62,2025-11-10,Prof. Gupta
160,Electronics,Assignment 1,10,5.89,58.92,2025-09-30,Prof. Singh
160,Electronics,Assignment 2,10,1.85,18.47,2025-10-30,Prof. Singh
160,Electronics,Lab Internal,10,4.77,47.72,2025-11-20,Prof. Gupta
160,Mechanical Engineering,Unit Test 1,20,11.43,57.17,2025-09-15,Prof. Kumar
160,Mechanical Engineering,Unit Test 2,20,8.87,44.33,2025-10-20,Prof. Gupta
160,Mechanical Engineering,Mid Semester,30,11.18,37.27,2025-11-10,Prof. Singh
160,Mechanical Engineering,Assignment 1,10,4.62,46.21,2025-09-30,Prof. Singh
160,Mechanical Engineering,Assignment 2,10,3.94,39.36,2025-10-30,Prof. Gupta
160,Mechanical Engineering,Lab Internal,10,2.12,21.21,2025-11-20,Prof. Gupta
161,Mathematics,Unit Test 1,20,11.65,58.27,2025-09-15,Prof. Singh
161,Mathematics,Unit Test 2,20,18.42,92.08,2025-10-20,Prof. Singh
161,Mathematics,Mid Semester,30,24.94,83.15,2025-11-10,Prof. Singh
161,Mathematics,Assignment 1,10,5.31,53.14,2025-09-30,Prof. Singh
161,Mathematics,Assignment 2,10,4.26,42.6,2025-10-30,Prof. Singh
161,Mathematics,Lab Internal,10,6.51,65.09,2025-11-20,Prof. Gupta
161,Physics,Unit Test 1,20,18.32,91.59,2025-09-15,Prof. Gupta
161,Physics,Unit Test 2,20,11.73,58.65,2025-10-20,Prof. Kumar
161,Physics,Mid Semester,30,27.9,92.99,2025-11-10,Prof. Singh
161,Physics,Assignment 1,10,9.39,93.93,2025-09-30,Prof. Kumar
161,Physics,Assignment 2,10,8.26,82.63,2025-10-30,Prof. Kumar
161,Physics,Lab Internal,10,10.0,100.0,2025-11-20,Prof. Gupta
161,Chemistry,Unit Test 1,20,15.67,78.34,2025-09-15,Prof. Singh
161,Chemistry,Unit Test 2,20,17.09,85.43,2025-10-20,Prof. Gupta
161,Chemistry,Mid Semester,30,25.21,84.02,2025-11-10,Prof. Gupta
161,Chemistry,Assignment 1,10,5.12,51.23,2025-09-30,Prof. Singh
161,Chemistry,Assignment 2,10,6.8,68.01,2025-10-30,Prof. Kumar
161,Chemistry,Lab Internal,10,4.75,47.47,2025-11-20,Prof. Gupta
161,Computer Science,Unit Test 1,20,15.86,79.31,2025-09-15,Prof. Gupta
161,Computer Science,Unit Test 2,20,19.49,97.43,2025-10-20,Prof. Gupta
161,Computer Science,Mid Semester,30,23.57,78.57,2025-11-10,Prof. Kumar
161,Computer Science,Assignment 1,10,7.98,79.81,2025-09-30,Prof. Singh
161,Computer Science,Assignment 2,10,7.19,71.92,2025-10-30,Prof. Kumar
161,Computer Science,Lab Internal,10,4.83,48.34,2025-11-20,Prof. Singh
161,Electronics,Unit Test 1,20,16.74,83.7,2025-09-15,Prof. Singh
161,Electronics,Unit Test 2,20,13.63,68.17,2025-10-20,Prof. Singh
161,Electronics,Mid Semester,30,30.0,100.0,2025-11-10,Prof. Kumar
161,Electronics,Assignment 1,10,9.39,93.92,2025-09-30,Prof. Singh
161,Electronics,Assignment 2,10,6.69,66.95,2025-10-30,Prof. Kumar
161,Electronics,Lab Internal,10,6.58,65.76,2025-11-20,Prof. Gupta
161,Mechanical Engineering,Unit Test 1,20,20.0,100.0,2025-09-15,Prof. Gupta
161,Mechanical Engineering,Unit Test 2,20,20.0,100.0,2025-10-20,Prof. Kumar
161,Mechanical Engineering,Mid Semester,30,28.25,94.18,2025-11-10,Prof. Gupta
161,Mechanical Engineering,Assignment 1,10,7.9,79.05,2025-09-30,Prof. Singh
161,Mechanical Engineering,Assignment 2,10,8.22,82.22,2025-10-30,Prof. Kumar
161,Mechanical Engineering,Lab Internal,10,10.0,100.0,2025-11-20,Prof. Singh
162,Mathematics,Unit Test 1,20,10.98,54.9,2025-09-15,Prof. Gupta
162,Mathematics,Unit Test 2,20,12.66,63.3,2025-10-20,Prof. Gupta
162,Mathematics,Mid Semester,30,14.54,48.48,2025-11-10,Prof. Singh
162,Mathematics,Assignment 1,10,4.84,48.43,2025-09-30,Prof. Kumar
162,Mathematics,Assignment 2,10,4.6,46.04,2025-10-30,Prof. Singh
162,Mathematics,Lab Internal,10,3.77,37.7,2025-11-20,Prof. Kumar
162,Physics,Unit Test 1,20,9.92,49.6,2025-09-15,Prof. Gupta
162,Physics,Unit Test 2,20,8.45,42.26,2025-10-20,Prof. Gupta
162,Physics,Mid Semester,30,14.26,47.54,2025-11-10,Prof. Singh
162,Physics,Assignment 1,10,6.72,67.21,2025-09-30,Prof. Gupta
162,Physics,Assignment 2,10,3.83,38.27,2025-10-30,Prof. Gupta
162,Physics,Lab Internal,10,3.38,33.78,2025-11-20,Prof. Kumar
162,Chemistry,Unit Test 1,20,11.13,55.67,2025-09-15,Prof. Singh
162,Chemistry,Unit Test 2,20,10.42,52.09,2025-10-20,Prof. Gupta
162,Chemistry,Mid Semester,30,20.31,67.7,2025-11-10,Prof. Kumar
162,Chemistry,Assignment 1,10,4.72,47.18,2025-09-30,Prof. Kumar
162,Chemistry,Assignment 2,10,7.02,70.17,2025-10-30,Prof. Gupta
162,Chemistry,Lab Internal,10,7.1,70.97,2025-11-20,Prof. Gupta
162,Computer Science,Unit Test 1,20,13.78,68.89,2025-09-15,Prof. Gupta
162,Computer Science,Unit Test 2,20,13.83,69.16,2025-10-20,Prof. Singh
162,Computer Science,Mid Semester,30,16.0,53.34,2025-11-10,Prof. Singh
162,Computer Science,Assignment 1,10,5.21,52.09,2025-09-30,Prof. Gupta
162,Computer Science,Assignment 2,10,4.07,40.7,2025-10-30,Prof. Gupta
162,Computer Science,Lab Internal,10,4.1,40.97,2025-11-20,Prof. Kumar
162,Electronics,Unit Test 1,20,12.94,64.69,2025-09-15,Prof. Kumar
162,Electronics,Unit Test 2,20,14.68,73.39,2025-10-20,Prof. Singh
162,Electronics,Mid Semester,30,13.87,46.23,2025-11-10,Prof. Kumar
162,Electronics,Assignment 1,10,3.65,36.55,2025-09-30,Prof. Singh
162,Electronics,Assignment 2,10,5.87,58.66,2025-10-30,Prof. Gupta
162,Electronics,Lab Internal,10,8.45,84.48,2025-11-20,Prof. Singh
162,Mechanical Engineering,Unit Test 1,20,8.36,41.82,2025-09-15,Prof. Gupta
162,Mechanical Engineering,Unit Test 2,20,15.31,76.55,2025-10-20,Prof. Gupta
162,Mechanical Engineering,Mid Semester,30,20.18,67.26,2025-11-10,Prof. Kumar
162,Mechanical Engineering,Assignment 1,10,3.74,37.38,2025-09-30,Prof. Gupta
162,Mechanical Engineering,Assignment 2,10,5.43,54.28,2025-10-30,Prof. Kumar
162,Mechanical Engineering,Lab Internal,10,7.73,77.3,2025-11-20,Prof. Gupta
163,Mathematics,Unit Test 1,20,15.3,76.52,2025-09-15,Prof. Singh
163,Mathematics,Unit Test 2,20,10.71,53.56,2025-10-20,Prof. Kumar
163,Mathematics,Mid Semester,30,22.51,75.04,2025-11-10,Prof. Kumar
163,Mathematics,Assignment 1,10,7.88,78.78,2025-09-30,Prof. Gupta
163,Mathematics,Assignment 2,10,6.91,69.15,2025-10-30,Prof. Kumar
163,Mathematics,Lab Internal,10,9.51,95.07,2025-11-20,Prof. Kumar
163,Physics,Unit Test 1,20,16.87,84.35,2025-09-15,Prof. Gupta
163,Physics,Unit Test 2,20,10.67,53.33,2025-10-20,Prof. Gupta
163,Physics,Mid Semester,30,27.35,91.15,2025-11-10,Prof. Kumar
163,Physics,Assignment 1,10,3.35,33.48,2025-09-30,Prof. Kumar
163,Physics,Assignment 2,10,9.37,93.67,2025-10-30,Prof. Gupta
163,Physics,Lab Internal,10,7.1,70.95,2025-11-20,Prof. Gupta
163,Chemistry,Unit Test 1,20,14.4,72.01,2025-09-15,Prof. Singh
163,Chemistry,Unit Test 2,20,11.49,57.44,2025-10-20,Prof. Kumar
163,Chemistry,Mid Semester,30,26.84,89.47,2025-11-10,Prof. Gupta
163,Chemistry,Assignment 1,10,9.36,93.63,2025-09-30,Prof. Gupta
163,Chemistry,Assignment 2,10,5.77,57.66,2025-10-30,Prof. Kumar
163,Chemistry,Lab Internal,10,8.11,81.05,2025-11-20,Prof. Kumar
163,Computer Science,Unit Test 1,20,11.89,59.43,2025-09-15,Prof. Singh
163,Computer Science,Unit Test 2,20,10.22,51.11,2025-10-20,Prof. Gupta
163,Computer Science,Mid Semester,30,17.21,57.36,2025-11-10,Prof. Gupta
163,Computer Science,Assignment 1,10,10.0,100.0,2025-09-30,Prof. Gupta
163,Computer Science,Assignment 2,10,5.76,57.56,2025-10-30,Prof. Singh
163,Computer Science,Lab Internal,10,9.58,95.82,2025-11-20,Prof. Kumar
163,Electronics,Unit Test 1,20,11.98,59.91,2025-09-15,Prof. Kumar
163,Electronics,Unit Test 2,20,15.82,79.11,2025-10-20,Prof. Gupta
163,Electronics,Mid Semester,30,14.71,49.02,2025-11-10,Prof. Singh
163,Electronics,Assignment 1,10,7.63,76.3,2025-09-30,Prof. Kumar
163,Electronics,Assignment 2,10,8.08,80.76,2025-10-30,Prof. Singh
163,Electronics,Lab Internal,10,9.52,95.25,2025-11-20,Prof. Kumar
163,Mechanical Engineering,Unit Test 1,20,18.5,92.52,2025-09-15,Prof. Singh
163,Mechanical Engineering,Unit Test 2,20,12.87,64.37,2025-10-20,Prof. Gupta
163,Mechanical Engineering,Mid Semester,30,23.12,77.08,2025-11-10,Prof. Singh
163,Mechanical Engineering,Assignment 1,10,8.08,80.83,2025-09-30,Prof. Singh
163,Mechanical Engineering,Assignment 2,10,9.08,90.8,2025-10-30,Prof. Singh
163,Mechanical Engineering,Lab Internal,10,7.23,72.35,2025-11-20,Prof. Singh
164,Mathematics,Unit Test 1,20,13.54,67.71,2025-09-15,Prof. Singh
164,Mathematics,Unit Test 2,20,16.88,84.41,2025-10-20,Prof. Gupta
164,Mathematics,Mid Semester,30,19.51,65.04,2025-11-10,Prof. Singh
164,Mathematics,Assignment 1,10,3.73,37.35,2025-09-30,Prof. Singh
164,Mathematics,Assignment 2,10,2.22,22.16,2025-10-30,Prof. Singh
164,Mathematics,Lab Internal,10,6.81,68.11,2025-11-20,Prof. Gupta
164,Physics,Unit Test 1,20,12.19,60.97,2025-09-15,Prof. Kumar
164,Physics,Unit Test 2,20,10.75,53.74,2025-10-20,Prof. Kumar
164,Physics,Mid Semester,30,13.59,45.3,2025-11-10,Prof. Kumar
164,Physics,Assignment 1,10,3.91,39.12,2025-09-30,Prof. Singh
164,Physics,Assignment 2,10,6.57,65.74,2025-10-30,Prof. Kumar
164,Physics,Lab Internal,10,8.61,86.05,2025-11-20,Prof. Gupta
164,Chemistry,Unit Test 1,20,9.4,47.02,2025-09-15,Prof. Kumar
164,Chemistry,Unit Test 2,20,13.62,68.12,2025-10-20,Prof. Kumar
164,Chemistry,Mid Semester,30,16.05,53.52,2025-11-10,Prof. Gupta
164,Chemistry,Assignment 1,10,9.17,91.69,2025-09-30,Prof. Gupta
164,Chemistry,Assignment 2,10,9.39,93.88,2025-10-30,Prof. Singh
164,Chemistry,Lab Internal,10,3.27,32.73,2025-11-20,Prof. Kumar
164,Computer Science,Unit Test 1,20,15.93,79.67,2025-09-15,Prof. Gupta
164,Computer Science,Unit Test 2,20,11.12,55.59,2025-10-20,Prof. Gupta
164,Computer Science,Mid Semester,30,20.17,67.22,2025-11-10,Prof. Kumar
164,Computer Science,Assignment 1,10,2.82,28.19,2025-09-30,Prof. Gupta
164,Computer Science,Assignment 2,10,8.26,82.63,2025-10-30,Prof. Gupta
164,Computer Science,Lab Internal,10,4.22,42.22,2025-11-20,Prof. Kumar
164,Electronics,Unit Test 1,20,14.93,74.67,2025-09-15,Prof. Singh
164,Electronics,Unit Test 2,20,17.16,85.82,2025-10-20,Prof. Gupta
164,Electronics,Mid Semester,30,21.39,71.3,2025-11-10,Prof. Kumar
164,Electronics,Assignment 1,10,7.55,75.54,2025-09-30,Prof. Kumar
164,Electronics,Assignment 2,10,4.54,45.42,2025-10-30,Prof. Kumar
164,Electronics,Lab Internal,10,4.6,45.98,2025-11-20,Prof. Gupta
164,Mechanical Engineering,Unit Test 1,20,11.17,55.84,2025-09-15,Prof. Gupta
164,Mechanical Engineering,Unit Test 2,20,13.31,66.55,2025-10-20,Prof. Kumar
164,Mechanical Engineering,Mid Semester,30,14.1,46.99,2025-11-10,Prof. Kumar
164,Mechanical Engineering,Assignment 1,10,9.12,91.18,2025-09-30,Prof. Kumar
164,Mechanical Engineering,Assignment 2,10,5.05,50.45,2025-10-30,Prof. Kumar
164,Mechanical Engineering,Lab Internal,10,8.28,82.83,2025-11-20,Prof. Singh
165,Mathematics,Unit Test 1,20,8.96,44.79,2025-09-15,Prof. Singh
165,Mathematics,Unit Test 2,20,5.5,27.52,2025-10-20,Prof. Gupta
165,Mathematics,Mid Semester,30,16.55,55.16,2025-11-10,Prof. Gupta
165,Mathematics,Assignment 1,10,6.01,60.05,2025-09-30,Prof. Kumar
165,Mathematics,Assignment 2,10,5.63,56.3,2025-10-30,Prof. Kumar
165,Mathematics,Lab Internal,10,5.17,51.71,2025-11-20,Prof. Singh
165,Physics,Unit Test 1,20,6.07,30.35,2025-09-15,Prof. Gupta
165,Physics,Unit Test 2,20,5.1,25.51,2025-10-20,Prof. Singh
165,Physics,Mid Semester,30,9.53,31.77,2025-11-10,Prof. Kumar
165,Physics,Assignment 1,10,2.69,26.95,2025-09-30,Prof. Kumar
165,Physics,Assignment 2,10,3.15,31.52,2025-10-30,Prof. Gupta
165,Physics,Lab Internal,10,6.11,61.08,2025-11-20,Prof. Singh
165,Chemistry,Unit Test 1,20,6.61,33.07,2025-09-15,Prof. Gupta
165,Chemistry,Unit Test 2,20,6.83,34.15,2025-10-20,Prof. Gupta
165,Chemistry,Mid Semester,30,6.97,23.22,2025-11-10,Prof. Gupta
165,Chemistry,Assignment 1,10,3.88,38.81,2025-09-30,Prof. Gupta
165,Chemistry,Assignment 2,10,4.9,49.05,2025-10-30,Prof. Gupta
165,Chemistry,Lab Internal,10,4.72,47.18,2025-11-20,Prof. Singh
165,Computer Science,Unit Test 1,20,7.65,38.26,2025-09-15,Prof. Kumar
165,Computer Science,Unit Test 2,20,9.19,45.94,2025-10-20,Prof. Singh
165,Computer Science,Mid Semester,30,12.29,40.97,2025-11-10,Prof. Gupta
