student_id,installment,amount_due,due_date,payment_date,amount_paid,status,payment_method,receipt_number
332,Semester 1 - Other,15000,2025-08-15,,0,Pending,,
332,Semester 2 - Tuition,35000,2025-01-15,,0,Pending,,
332,Semester 2 - Other,15000,2025-01-15,,0,Pending,,
333,Semester 1 - Tuition,35000,2025-08-15,2025-08-13,35000,Paid - On Time,Online,RCP21155
333,Semester 1 - Other,15000,2025-08-15,2025-08-14,15000,Paid - On Time,Cash,RCP49204
333,Semester 2 - Tuition,35000,2025-01-15,2025-01-05,35000,Paid - On Time,Cash,RCP15133
333,Semester 2 - Other,15000,2025-01-15,2025-01-10,15000,Paid - On Time,Cheque,RCP40096
334,Semester 1 - Tuition,35000,2025-08-15,2025-08-06,35000,Paid - On Time,DD,RCP37975
334,Semester 1 - Other,15000,2025-08-15,,0,Pending,,
334,Semester 2 - Tuition,35000,2025-01-15,2025-01-12,35000,Paid - On Time,Online,RCP77935
334,Semester 2 - Other,15000,2025-01-15,2025-01-14,15000,Paid - On Time,Online,RCP91940
335,Semester 1 - Tuition,35000,2025-08-15,2025-08-15,35000,Paid - On Time,DD,RCP84737
335,Semester 1 - Other,15000,2025-08-15,2025-08-12,15000,Paid - On Time,Cash,RCP19123
335,Semester 2 - Tuition,35000,2025-01-15,2025-01-14,35000,Paid - On Time,Cheque,RCP55715
335,Semester 2 - Other,15000,2025-01-15,2025-01-06,15000,Paid - On Time,Cash,RCP91304
336,Semester 1 - Tuition,35000,2025-08-15,2025-08-05,35000,Paid - On Time,Cash,RCP54581
336,Semester 1 - Other,15000,2025-08-15,2025-08-25,15000,Paid - Late,Cheque,RCP40466
336,Semester 2 - Tuition,35000,2025-01-15,2025-01-05,35000,Paid - On Time,DD,RCP16892
336,Semester 2 - Other,15000,2025-01-15,2025-01-07,15000,Paid - On Time,Online,RCP59060
337,Semester 1 - Tuition,35000,2025-08-15,2025-08-15,35000,Paid - On Time,DD,RCP36451
337,Semester 1 - Other,15000,2025-08-15,2025-08-15,15000,Paid - On Time,DD,RCP27050
337,Semester 2 - Tuition,35000,2025-01-15,2025-01-06,35000,Paid - On Time,DD,RCP99614
337,Semester 2 - Other,15000,2025-01-15,2025-01-09,15000,Paid - On Time,Cheque,RCP80403
338,Semester 1 - Tuition,35000,2025-08-15,,0,Pending,,
338,Semester 1 - Other,15000,2025-08-15,2025-08-12,15000,Paid - On Time,DD,RCP75903
338,Semester 2 - Tuition,35000,2025-01-15,2025-01-09,35000,Paid - On Time,Online,RCP60750
338,Semester 2 - Other,15000,2025-01-15,2025-02-28,15000,Paid - Late,Cheque,RCP29291
339,Semester 1 - Tuition,35000,2025-08-15,2025-08-09,35000,Paid - On Time,Cash,RCP17562
339,Semester 1 - Other,15000,2025-08-15,,0,Pending,,
339,Semester 2 - Tuition,35000,2025-01-15,,0,Pending,,
339,Semester 2 - Other,15000,2025-01-15,2025-01-15,15000,Paid - On Time,Cash,RCP89204
340,Semester 1 - Tuition,35000,2025-08-15,2025-08-09,35000,Paid - On Time,Cash,RCP27063
340,Semester 1 - Other,15000,2025-08-15,2025-08-05,15000,Paid - On Time,Online,RCP29061
340,Semester 2 - Tuition,35000,2025-01-15,2025-01-13,35000,Paid - On Time,Cash,RCP14966
340,Semester 2 - Other,15000,2025-01-15,2025-02-04,15000,Paid - Late,DD,RCP22156
341,Semester 1 - Tuition,35000,2025-08-15,2025-08-07,35000,Paid - On Time,Cheque,RCP90905
341,Semester 1 - Other,15000,2025-08-15,,0,Pending,,
341,Semester 2 - Tuition,35000,2025-01-15,,0,Pending,,
341,Semester 2 - Other,15000,2025-01-15,2025-02-05,15000,Paid - Late,Cheque,RCP98909
342,Semester 1 - Tuition,35000,2025-08-15,2025-08-13,35000,Paid - On Time,Cheque,RCP38029
342,Semester 1 - Other,15000,2025-08-15,2025-08-08,15000,Paid - On Time,Cheque,RCP25670
342,Semester 2 - Tuition,35000,2025-01-15,2025-01-30,35000,Paid - Late,Cheque,RCP49269
342,Semester 2 - Other,15000,2025-01-15,,0,Pending,,
343,Semester 1 - Tuition,35000,2025-08-15,2025-08-11,35000,Paid - On Time,Cash,RCP60859
343,Semester 1 - Other,15000,2025-08-15,2025-08-09,15000,Paid - On Time,Cash,RCP21475
343,Semester 2 - Tuition,35000,2025-01-15,2025-03-03,35000,Paid - Late,Cash,RCP42835
343,Semester 2 - Other,15000,2025-01-15,,0,Pending,,
344,Semester 1 - Tuition,35000,2025-08-15,2025-08-12,35000,Paid - On Time,Cash,RCP80589
344,Semester 1 - Other,15000,2025-08-15,2025-08-15,15000,Paid - On Time,DD,RCP37064
344,Semester 2 - Tuition,35000,2025-01-15,2025-01-11,35000,Paid - On Time,Cash,RCP39694
344,Semester 2 - Other,15000,2025-01-15,2025-01-13,15000,Paid - On Time,DD,RCP40212
345,Semester 1 - Tuition,35000,2025-08-15,,0,Pending,,
345,Semester 1 - Other,15000,2025-08-15,,0,Pending,,
345,Semester 2 - Tuition,35000,2025-01-15,2025-02-27,35000,Paid - Late,Online,RCP22653
345,Semester 2 - Other,15000,2025-01-15,,0,Pending,,
346,Semester 1 - Tuition,35000,2025-08-15,2025-09-16,35000,Paid - Late,Cheque,RCP30710
346,Semester 1 - Other,15000,2025-08-15,2025-09-23,15000,Paid - Late,Cheque,RCP60110
346,Semester 2 - Tuition,35000,2025-01-15,,0,Pending,,
346,Semester 2 - Other,15000,2025-01-15,2025-01-09,15000,Paid - On Time,DD,RCP17804
347,Semester 1 - Tuition,35000,2025-08-15,2025-08-31,35000,Paid - Late,Online,RCP67619
347,Semester 1 - Other,15000,2025-08-15,,0,Pending,,
347,Semester 2 - Tuition,35000,2025-01-15,,0,Pending,,
347,Semester 2 - Other,15000,2025-01-15,,0,Pending,,
348,Semester 1 - Tuition,35000,2025-08-15,2025-08-08,35000,Paid - On Time,Cash,RCP42289
348,Semester 1 - Other,15000,2025-08-15,2025-08-09,15000,Paid - On Time,Cash,RCP82580
348,Semester 2 - Tuition,35000,2025-01-15,2025-01-13,35000,Paid - On Time,Cheque,RCP92845
348,Semester 2 - Other,15000,2025-01-15,2025-01-13,15000,Paid - On Time,Online,RCP64556
349,Semester 1 - Tuition,35000,2025-08-15,2025-09-12,35000,Paid - Late,DD,RCP51475
349,Semester 1 - Other,15000,2025-08-15,2025-08-08,15000,Paid - On Time,Online,RCP98410
349,Semester 2 - Tuition,35000,2025-01-15,2025-02-21,35000,Paid - Late,Online,RCP99640
349,Semester 2 - Other,15000,2025-01-15,,0,Pending,,
350,Semester 1 - Tuition,35000,2025-08-15,2025-10-01,35000,Paid - Late,Cheque,RCP13848
350,Semester 1 - Other,15000,2025-08-15,2025-08-10,15000,Paid - On Time,Cash,RCP25472
350,Semester 2 - Tuition,35000,2025-01-15,2025-01-10,35000,Paid - On Time,DD,RCP40195
350,Semester 2 - Other,15000,2025-01-15,2025-01-11,15000,Paid - On Time,DD,RCP85863
351,Semester 1 - Tuition,35000,2025-08-15,2025-08-05,35000,Paid - On Time,DD,RCP63914
351,Semester 1 - Other,15000,2025-08-15,2025-08-13,15000,Paid - On Time,Cheque,RCP36592
351,Semester 2 - Tuition,35000,2025-01-15,,0,Pending,,
351,Semester 2 - Other,15000,2025-01-15,2025-02-23,15000,Paid - Late,Cash,RCP68595
352,Semester 1 - Tuition,35000,2025-08-15,,0,Pending,,
352,Semester 1 - Other,15000,2025-08-15,2025-08-13,15000,Paid - On Time,Cheque,RCP75085
352,Semester 2 - Tuition,35000,2025-01-15,2025-02-18,35000,Paid - Late,DD,RCP45744
352,Semester 2 - Other,15000,2025-01-15,,0,Pending,,
353,Semester 1 - Tuition,35000,2025-08-15,2025-08-06,35000,Paid - On Time,Cash,RCP68357
353,Semester 1 - Other,15000,2025-08-15,,0,Pending,,
353,Semester 2 - Tuition,35000,2025-01-15,,0,Pending,,
353,Semester 2 - Other,15000,2025-01-15,,0,Pending,,
354,Semester 1 - Tuition,35000,2025-08-15,,0,Pending,,
354,Semester 1 - Other,15000,2025-08-15,2025-09-11,15000,Paid - Late,Online,RCP22324
354,Semester 2 - Tuition,35000,2025-01-15,2025-02-12,35000,Paid - Late,Cheque,RCP33713
354,Semester 2 - Other,15000,2025-01-15,,0,Pending,,
355,Semester 1 - Tuition,35000,2025-08-15,2025-08-09,35000,Paid - On Time,Online,RCP96812
355,Semester 1 - Other,15000,2025-08-15,2025-08-14,15000,Paid - On Time,DD,RCP39133
355,Semester 2 - Tuition,35000,2025-01-15,,0,Pending,,
355,Semester 2 - Other,15000,2025-01-15,2025-01-06,15000,Paid - On Time,Online,RCP65222
356,Semester 1 - Tuition,35000,2025-08-15,2025-09-09,35000,Paid - Late,Online,RCP48164
356,Semester 1 - Other,15000,2025-08-15,2025-08-13,15000,Paid - On Time,Cash,RCP14291
356,Semester 2 - Tuition,35000,2025-01-15,2025-01-29,35000,Paid - Late,Cheque,RCP86736
356,Semester 2 - Other,15000,2025-01-15,2025-02-13,15000,Paid - Late,DD,RCP19259
357,Semester 1 - Tuition,35000,2025-08-15,2025-08-06,35000,Paid - On Time,Cheque,RCP74345
357,Semester 1 - Other,15000,2025-08-15,,0,Pending,,
357,Semester 2 - Tuition,35000,2025-01-15,,0,Pending,,
357,Semester 2 - Other,15000,2025-01-15,2025-01-15,15000,Paid - On Time,DD,RCP12183
358,Semester 1 - Tuition,35000,2025-08-15,2025-10-06,35000,Paid - Late,Cash,RCP93651
358,Semester 1 - Other,15000,2025-08-15,2025-08-15,15000,Paid - On Time,DD,RCP28494
358,Semester 2 - Tuition,35000,2025-01-15,2025-01-13,35000,Paid - On Time,Cheque,RCP25152
358,Semester 2 - Other,15000,2025-01-15,2025-01-13,15000,Paid - On Time,Cash,RCP22541
359,Semester 1 - Tuition,35000,2025-08-15,2025-10-12,35000,Paid - Late,DD,RCP90150
359,Semester 1 - Other,15000,2025-08-15,2025-08-28,15000,Paid - Late,Online,RCP89514
359,Semester 2 - Tuition,35000,2025-01-15,2025-01-09,35000,Paid - On Time,Cheque,RCP47301
359,Semester 2 - Other,15000,2025-01-15,2025-01-14,15000,Paid - On Time,DD,RCP59146
360,Semester 1 - Tuition,35000,2025-08-15,,0,Pending,,
360,Semester 1 - Other,15000,2025-08-15,2025-08-06,15000,Paid - On Time,Online,RCP45091
360,Semester 2 - Tuition,35000,2025-01-15,2025-02-17,35000,Paid - Late,Cash,RCP24385
360,Semester 2 - Other,15000,2025-01-15,,0,Pending,,
361,Semester 1 - Tuition,35000,2025-08-15,,0,Pending,,
361,Semester 1 - Other,15000,2025-08-15,2025-08-15,15000,Paid - On Time,Online,RCP87438
361,Semester 2 - Tuition,35000,2025-01-15,2025-01-13,35000,Paid - On Time,DD,RCP16471
361,Semester 2 - Other,15000,2025-01-15,,0,Pending,,
362,Semester 1 - Tuition,35000,2025-08-15,2025-08-08,35000,Paid - On Time,Cheque,RCP83422
362,Semester 1 - Other,15000,2025-08-15,2025-08-14,15000,Paid - On Time,DD,RCP16597
362,Semester 2 - Tuition,35000,2025-01-15,2025-01-15,35000,Paid - On Time,Cheque,RCP82006
362,Semester 2 - Other,15000,2025-01-15,,0,Pending,,
363,Semester 1 - Tuition,35000,2025-08-15,2025-08-08,35000,Paid - On Time,Cheque,RCP33134
363,Semester 1 - Other,15000,2025-08-15,2025-08-05,15000,Paid - On Time,Online,RCP10491
363,Semester 2 - Tuition,35000,2025-01-15,2025-03-02,35000,Paid - Late,Cheque,RCP84172
363,Semester 2 - Other,15000,2025-01-15,2025-02-04,15000,Paid - Late,Online,RCP13632
364,Semester 1 - Tuition,35000,2025-08-15,,0,Pending,,
364,Semester 1 - Other,15000,2025-08-15,2025-08-15,15000,Paid - On Time,Online,RCP57058
364,Semester 2 - Tuition,35000,2025-01-15,2025-01-13,35000,Paid - On Time,Online,RCP78969
364,Semester 2 - Other,15000,2025-01-15,2025-01-05,15000,Paid - On Time,Online,RCP78195
365,Semester 1 - Tuition,35000,2025-08-15,2025-09-01,35000,Paid - Late,DD,RCP11713
365,Semester 1 - Other,15000,2025-08-15,,0,Pending,,
365,Semester 2 - Tuition,35000,2025-01-15,2025-01-12,35000,Paid - On Time,Online,RCP70046
365,Semester 2 - Other,15000,2025-01-15,2025-01-05,15000,Paid - On Time,DD,RCP37454
366,Semester 1 - Tuition,35000,2025-08-15,2025-09-18,35000,Paid - Late,Online,RCP73573
366,Semester 1 - Other,15000,2025-08-15,2025-08-09,15000,Paid - On Time,Online,RCP40154
366,Semester 2 - Tuition,35000,2025-01-15,2025-01-05,35000,Paid - On Time,DD,RCP96862
366,Semester 2 - Other,15000,2025-01-15,2025-01-06,15000,Paid - On Time,DD,RCP21233
367,Semester 1 - Tuition,35000,2025-08-15,2025-09-26,35000,Paid - Late,Cheque,RCP90180
367,Semester 1 - Other,15000,2025-08-15,2025-08-11,15000,Paid - On Time,Cash,RCP88599
367,Semester 2 - Tuition,35000,2025-01-15,2025-01-08,35000,Paid - On Time,Cash,RCP76318
367,Semester 2 - Other,15000,2025-01-15,2025-01-28,15000,Paid - Late,DD,RCP90505
368,Semester 1 - Tuition,35000,2025-08-15,2025-08-13,35000,Paid - On Time,Cash,RCP98622
368,Semester 1 - Other,15000,2025-08-15,,0,Pending,,
368,Semester 2 - Tuition,35000,2025-01-15,2025-03-11,35000,Paid - Late,Online,RCP59828
368,Semester 2 - Other,15000,2025-01-15,,0,Pending,,
369,Semester 1 - Tuition,35000,2025-08-15,2025-08-12,35000,Paid - On Time,DD,RCP58728
369,Semester 1 - Other,15000,2025-08-15,2025-10-10,15000,Paid - Late,Cash,RCP52991
369,Semester 2 - Tuition,35000,2025-01-15,,0,Pending,,
369,Semester 2 - Other,15000,2025-01-15,2025-02-24,15000,Paid - Late,DD,RCP81288
370,Semester 1 - Tuition,35000,2025-08-15,2025-10-06,35000,Paid - Late,Cheque,RCP13588
370,Semester 1 - Other,15000,2025-08-15,2025-08-08,15000,Paid - On Time,Cash,RCP41285
370,Semester 2 - Tuition,35000,2025-01-15,,0,Pending,,
370,Semester 2 - Other,15000,2025-01-15,,0,Pending,,
371,Semester 1 - Tuition,35000,2025-08-15,2025-08-07,35000,Paid - On Time,Cash,RCP27578
371,Semester 1 - Other,15000,2025-08-15,2025-08-06,15000,Paid - On Time,Online,RCP18415
371,Semester 2 - Tuition,35000,2025-01-15,2025-02-23,35000,Paid - Late,Cheque,RCP62399
371,Semester 2 - Other,15000,2025-01-15,2025-02-09,15000,Paid - Late,Cash,RCP70307
372,Semester 1 - Tuition,35000,2025-08-15,2025-08-11,35000,Paid - On Time,DD,RCP21790
372,Semester 1 - Other,15000,2025-08-15,2025-08-15,15000,Paid - On Time,Cheque,RCP63059
372,Semester 2 - Tuition,35000,2025-01-15,2025-01-10,35000,Paid - On Time,Cheque,RCP94428
372,Semester 2 - Other,15000,2025-01-15,2025-02-19,15000,Paid - Late,DD,RCP89390
373,Semester 1 - Tuition,35000,2025-08-15,2025-08-14,35000,Paid - On Time,Cheque,RCP64947
373,Semester 1 - Other,15000,2025-08-15,2025-08-07,15000,Paid - On Time,Online,RCP39975
373,Semester 2 - Tuition,35000,2025-01-15,2025-01-10,35000,Paid - On Time,Online,RCP20339
373,Semester 2 - Other,15000,2025-01-15,2025-01-14,15000,Paid - On Time,Online,RCP74518
374,Semester 1 - Tuition,35000,2025-08-15,2025-10-07,35000,Paid - Late,Cash,RCP82026
374,Semester 1 - Other,15000,2025-08-15,2025-08-15,15000,Paid - On Time,Online,RCP19253
374,Semester 2 - Tuition,35000,2025-01-15,2025-01-07,35000,Paid - On Time,DD,RCP20102
374,Semester 2 - Other,15000,2025-01-15,2025-02-03,15000,Paid - Late,DD,RCP54112
375,Semester 1 - Tuition,35000,2025-08-15,2025-08-11,35000,Paid - On Time,Online,RCP98096
375,Semester 1 - Other,15000,2025-08-15,2025-08-07,15000,Paid - On Time,Cash,RCP11481
375,Semester 2 - Tuition,35000,2025-01-15,2025-01-11,35000,Paid - On Time,Cash,RCP65697
375,Semester 2 - Other,15000,2025-01-15,2025-01-10,15000,Paid - On Time,Cash,RCP50728
376,Semester 1 - Tuition,35000,2025-08-15,2025-08-14,35000,Paid - On Time,Cheque,RCP35861
376,Semester 1 - Other,15000,2025-08-15,2025-10-13,15000,Paid - Late,Cash,RCP89530
376,Semester 2 - Tuition,35000,2025-01-15,2025-03-15,35000,Paid - Late,DD,RCP79895
376,Semester 2 - Other,15000,2025-01-15,2025-01-12,15000,Paid - On Time,Cheque,RCP64477
377,Semester 1 - Tuition,35000,2025-08-15,2025-09-06,35000,Paid - Late,Online,RCP55498
377,Semester 1 - Other,15000,2025-08-15,2025-08-07,15000,Paid - On Time,DD,RCP27330
377,Semester 2 - Tuition,35000,2025-01-15,,0,Pending,,
377,Semester 2 - Other,15000,2025-01-15,,0,Pending,,
378,Semester 1 - Tuition,35000,2025-08-15,2025-10-11,35000,Paid - Late,Online,RCP69330
378,Semester 1 - Other,15000,2025-08-15,2025-08-09,15000,Paid - On Time,Cheque,RCP28839
378,Semester 2 - Tuition,35000,2025-01-15,2025-01-09,35000,Paid - On Time,Cheque,RCP81495
378,Semester 2 - Other,15000,2025-01-15,2025-03-14,15000,Paid - Late,Cash,RCP97810
379,Semester 1 - Tuition,35000,2025-08-15,2025-08-07,35000,Paid - On Time,Cash,RCP68032
379,Semester 1 - Other,15000,2025-08-15,2025-09-29,15000,Paid - Late,DD,RCP85255
379,Semester 2 - Tuition,35000,2025-01-15,2025-03-15,35000,Paid - Late,Cheque,RCP46427
379,Semester 2 - Other,15000,2025-01-15,2025-01-13,15000,Paid - On Time,Cash,RCP97823
380,Semester 1 - Tuition,35000,2025-08-15,2025-08-13,35000,Paid - On Time,Online,RCP24596
380,Semester 1 - Other,15000,2025-08-15,,0,Pending,,
380,Semester 2 - Tuition,35000,2025-01-15,,0,Pending,,
380,Semester 2 - Other,15000,2025-01-15,2025-03-13,15000,Paid - Late,Cash,RCP32397
381,Semester 1 - Tuition,35000,2025-08-15,2025-09-14,35000,Paid - Late,Online,RCP14369
381,Semester 1 - Other,15000,2025-08-15,2025-08-09,15000,Paid - On Time,DD,RCP32415
381,Semester 2 - Tuition,35000,2025-01-15,2025-01-11,35000,Paid - On Time,Online,RCP42493
381,Semester 2 - Other,15000,2025-01-15,2025-01-08,15000,Paid - On Time,Cheque,RCP84572
382,Semester 1 - Tuition,35000,2025-08-15,2025-08-14,35000,Paid - On Time,Cash,RCP33155
382,Semester 1 - Other,15000,2025-08-15,,0,Pending,,
382,Semester 2 - Tuition,35000,2025-01-15,,0,Pending,,
382,Semester 2 - Other,15000,2025-01-15,,0,Pending,,
383,Semester 1 - Tuition,35000,2025-08-15,2025-08-15,35000,Paid - On Time,DD,RCP71425
383,Semester 1 - Other,15000,2025-08-15,2025-08-11,15000,Paid - On Time,Cheque,RCP44959
383,Semester 2 - Tuition,35000,2025-01-15,,0,Pending,,
383,Semester 2 - Other,15000,2025-01-15,2025-01-05,15000,Paid - On Time,Cash,RCP62403
384,Semester 1 - Tuition,35000,2025-08-15,2025-08-12,35000,Paid - On Time,Cheque,RCP37734
384,Semester 1 - Other,15000,2025-08-15,,0,Pending,,
384,Semester 2 - Tuition,35000,2025-01-15,2025-02-07,35000,Paid - Late,Cash,RCP93751
384,Semester 2 - Other,15000,2025-01-15,2025-02-19,15000,Paid - Late,Cheque,RCP89474
385,Semester 1 - Tuition,35000,2025-08-15,,0,Pending,,
385,Semester 1 - Other,15000,2025-08-15,,0,Pending,,
385,Semester 2 - Tuition,35000,2025-01-15,2025-03-02,35000,Paid - Late,Online,RCP54786
385,Semester 2 - Other,15000,2025-01-15,,0,Pending,,
386,Semester 1 - Tuition,35000,2025-08-15,,0,Pending,,
386,Semester 1 - Other,15000,2025-08-15,2025-09-14,15000,Paid - Late,Cheque,RCP50187
386,Semester 2 - Tuition,35000,2025-01-15,,0,Pending,,
386,Semester 2 - Other,15000,2025-01-15,2025-02-28,15000,Paid - Late,Cheque,RCP76170
387,Semester 1 - Tuition,35000,2025-08-15,2025-08-07,35000,Paid - On Time,DD,RCP21752
387,Semester 1 - Other,15000,2025-08-15,2025-10-09,15000,Paid - Late,Cheque,RCP94277
387,Semester 2 - Tuition,35000,2025-01-15,2025-01-05,35000,Paid - On Time,DD,RCP68199
387,Semester 2 - Other,15000,2025-01-15,,0,Pending,,
388,Semester 1 - Tuition,35000,2025-08-15,2025-08-12,35000,Paid - On Time,Cheque,RCP63271
388,Semester 1 - Other,15000,2025-08-15,2025-08-12,15000,Paid - On Time,Cash,RCP89421
388,Semester 2 - Tuition,35000,2025-01-15,2025-01-09,35000,Paid - On Time,Cash,RCP73441
388,Semester 2 - Other,15000,2025-01-15,2025-01-15,15000,Paid - On Time,Cheque,RCP40649
389,Semester 1 - Tuition,35000,2025-08-15,2025-08-08,35000,Paid - On Time,Online,RCP23687
389,Semester 1 - Other,15000,2025-08-15,2025-08-05,15000,Paid - On Time,Online,RCP32726
389,Semester 2 - Tuition,35000,2025-01-15,,0,Pending,,
389,Semester 2 - Other,15000,2025-01-15,,0,Pending,,
390,Semester 1 - Tuition,35000,2025-08-15,2025-08-13,35000,Paid - On Time,Cheque,RCP15133
390,Semester 1 - Other,15000,2025-08-15,2025-09-14,15000,Paid - Late,Cash,RCP11801
390,Semester 2 - Tuition,35000,2025-01-15,2025-01-08,35000,Paid - On Time,Cash,RCP19545
390,Semester 2 - Other,15000,2025-01-15,2025-01-06,15000,Paid - On Time,Online,RCP19496
391,Semester 1 - Tuition,35000,2025-08-15,,0,Pending,,
391,Semester 1 - Other,15000,2025-08-15,2025-08-10,15000,Paid - On Time,DD,RCP70433
391,Semester 2 - Tuition,35000,2025-01-15,,0,Pending,,
391,Semester 2 - Other,15000,2025-01-15,2025-01-05,15000,Paid - On Time,Cheque,RCP98797
392,Semester 1 - Tuition,35000,2025-08-15,,0,Pending,,
392,Semester 1 - Other,15000,2025-08-15,2025-08-07,15000,Paid - On Time,Cheque,RCP52173
392,Semester 2 - Tuition,35000,2025-01-15,,0,Pending,,
392,Semester 2 - Other,15000,2025-01-15,2025-02-03,15000,Paid - Late,Cash,RCP66960
393,Semester 1 - Tuition,35000,2025-08-15,2025-08-11,35000,Paid - On Time,Online,RCP76677
393,Semester 1 - Other,15000,2025-08-15,2025-08-11,15000,Paid - On Time,Online,RCP46083
393,Semester 2 - Tuition,35000,2025-01-15,,0,Pending,,
393,Semester 2 - Other,15000,2025-01-15,,0,Pending,,
394,Semester 1 - Tuition,35000,2025-08-15,2025-08-05,35000,Paid - On Time,Online,RCP68144
394,Semester 1 - Other,15000,2025-08-15,2025-08-13,15000,Paid - On Time,Online,RCP18835
394,Semester 2 - Tuition,35000,2025-01-15,2025-01-12,35000,Paid - On Time,Cheque,RCP82713
394,Semester 2 - Other,15000,2025-01-15,2025-01-08,15000,Paid - On Time,DD,RCP54035
395,Semester 1 - Tuition,35000,2025-08-15,2025-08-08,35000,Paid - On Time,Online,RCP16665
395,Semester 1 - Other,15000,2025-08-15,,0,Pending,,
395,Semester 2 - Tuition,35000,2025-01-15,,0,Pending,,
395,Semester 2 - Other,15000,2025-01-15,2025-01-09,15000,Paid - On Time,Cash,RCP26909
396,Semester 1 - Tuition,35000,2025-08-15,2025-08-06,35000,Paid - On Time,Cheque,RCP67884
396,Semester 1 - Other,15000,2025-08-15,2025-10-08,15000,Paid - Late,Cheque,RCP48337
396,Semester 2 - Tuition,35000,2025-01-15,2025-03-07,35000,Paid - Late,Cash,RCP55299
396,Semester 2 - Other,15000,2025-01-15,2025-01-07,15000,Paid - On Time,Online,RCP56145
397,Semester 1 - Tuition,35000,2025-08-15,2025-08-12,35000,Paid - On Time,Cash,RCP50368
397,Semester 1 - Other,15000,2025-08-15,2025-10-09,15000,Paid - Late,Cheque,RCP58525
397,Semester 2 - Tuition,35000,2025-01-15,2025-01-25,35000,Paid - Late,DD,RCP85813
397,Semester 2 - Other,15000,2025-01-15,2025-01-15,15000,Paid - On Time,Online,RCP14075
398,Semester 1 - Tuition,35000,2025-08-15,2025-09-05,35000,Paid - Late,DD,RCP26282
398,Semester 1 - Other,15000,2025-08-15,2025-08-13,15000,Paid - On Time,Online,RCP98601
398,Semester 2 - Tuition,35000,2025-01-15,2025-01-12,35000,Paid - On Time,Online,RCP60878
398,Semester 2 - Other,15000,2025-01-15,2025-01-09,15000,Paid - On Time,Cheque,RCP98329
399,Semester 1 - Tuition,35000,2025-08-15,2025-08-06,35000,Paid - On Time,DD,RCP91521
399,Semester 1 - Other,15000,2025-08-15,,0,Pending,,
399,Semester 2 - Tuition,35000,2025-01-15,,0,Pending,,
399,Semester 2 - Other,15000,2025-01-15,2025-01-05,15000,Paid - On Time,DD,RCP48494
