student_id,assignment_name,assigned_date,due_date,submitted,submission_date,status,grade,feedback
331,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-10,On Time,B,Good work
331,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-20,On Time,B,Good work
331,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-12,On Time,B,Good work
331,Case Study,2025-11-15,2025-11-30,Yes,2025-11-28,On Time,A,Good work
332,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-09-29,On Time,B,Good work
332,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-13,On Time,B,Good work
332,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-05,On Time,C,Needs improvement
332,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-22,On Time,D,Needs improvement
332,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-08,On Time,B,Good work
332,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-20,On Time,B,Good work
332,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-16,Late,C,Needs improvement
332,Case Study,2025-11-15,2025-11-30,Yes,2025-11-29,On Time,B,Good work
333,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-09-29,On Time,D,Needs improvement
333,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-20,Late,B,Good work
333,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-05,On Time,B,Good work
333,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-27,Late,C,Needs improvement
333,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-09,On Time,D,Needs improvement
333,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-18,On Time,D,Needs improvement
333,Lab Report 2,2025-11-01,2025-11-15,No,,Not Submitted,,
333,Case Study,2025-11-15,2025-11-30,Yes,2025-11-28,On Time,A,Good work
334,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-09-29,On Time,B,Good work
334,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-12,On Time,C,Needs improvement
334,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-05,On Time,C,Needs improvement
334,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-24,On Time,C,Needs improvement
334,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-10,On Time,C,Needs improvement
334,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-20,On Time,D,Needs improvement
334,Lab Report 2,2025-11-01,2025-11-15,No,,Not Submitted,,
334,Case Study,2025-11-15,2025-11-30,No,,Not Submitted,,
335,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-09-29,On Time,A,Good work
335,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-13,On Time,C,Needs improvement
335,Assignment 3 - Subject C,2025-10-20,2025-11-05,No,,Not Submitted,,
335,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-12-02,Late,A,Good work
335,Project Proposal,2025-09-20,2025-10-10,No,,Not Submitted,,
335,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-20,On Time,D,Needs improvement
335,Lab Report 2,2025-11-01,2025-11-15,No,,Not Submitted,,
335,Case Study,2025-11-15,2025-11-30,No,,Not Submitted,,
336,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-09-30,On Time,C,Needs improvement
336,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-15,On Time,D,Needs improvement
336,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-04,On Time,B,Good work
336,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-22,On Time,B,Good work
336,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-07,On Time,A,Good work
336,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-25,Late,C,Needs improvement
336,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-15,On Time,D,Needs improvement
336,Case Study,2025-11-15,2025-11-30,Yes,2025-12-06,Late,B,Good work
337,Assignment 1 - Subject A,2025-09-15,2025-09-30,No,,Not Submitted,,
337,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-15,On Time,A,Good work
337,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-03,On Time,A,Good work
337,Assignment 4 - Subject D,2025-11-10,2025-11-25,No,,Not Submitted,,
337,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-07,On Time,A,Good work
337,Lab Report 1,2025-10-05,2025-10-20,No,,Not Submitted,,
337,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-13,On Time,B,Good work
337,Case Study,2025-11-15,2025-11-30,Yes,2025-11-29,On Time,B,Good work
338,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-09-27,On Time,A,Good work
338,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-13,On Time,B,Good work
338,Assignment 3 - Subject C,2025-10-20,2025-11-05,No,,Not Submitted,,
338,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-24,On Time,A,Good work
338,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-17,Late,B,Good work
338,Lab Report 1,2025-10-05,2025-10-20,No,,Not Submitted,,
338,Lab Report 2,2025-11-01,2025-11-15,No,,Not Submitted,,
338,Case Study,2025-11-15,2025-11-30,Yes,2025-11-30,On Time,A,Good work
339,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-09-27,On Time,A,Good work
339,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-14,On Time,B,Good work
339,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-03,On Time,C,Needs improvement
339,Assignment 4 - Subject D,2025-11-10,2025-11-25,No,,Not Submitted,,
339,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-09,On Time,D,Needs improvement
339,Lab Report 1,2025-10-05,2025-10-20,No,,Not Submitted,,
339,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-12,On Time,D,Needs improvement
339,Case Study,2025-11-15,2025-11-30,No,,Not Submitted,,
340,Assignment 1 - Subject A,2025-09-15,2025-09-30,No,,Not Submitted,,
340,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-12,On Time,C,Needs improvement
340,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-02,On Time,C,Needs improvement
340,Assignment 4 - Subject D,2025-11-10,2025-11-25,No,,Not Submitted,,
340,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-17,Late,C,Needs improvement
340,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-19,On Time,B,Good work
340,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-12,On Time,B,Good work
340,Case Study,2025-11-15,2025-11-30,No,,Not Submitted,,
341,Assignment 1 - Subject A,2025-09-15,2025-09-30,No,,Not Submitted,,
341,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-14,On Time,D,Needs improvement
341,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-03,On Time,B,Good work
341,Assignment 4 - Subject D,2025-11-10,2025-11-25,No,,Not Submitted,,
341,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-08,On Time,C,Needs improvement
341,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-17,On Time,A,Good work
341,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-15,On Time,C,Needs improvement
341,Case Study,2025-11-15,2025-11-30,Yes,2025-11-29,On Time,A,Good work
342,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-09-28,On Time,A,Good work
342,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-12,On Time,B,Good work
342,Assignment 3 - Subject C,2025-10-20,2025-11-05,No,,Not Submitted,,
342,Assignment 4 - Subject D,2025-11-10,2025-11-25,No,,Not Submitted,,
342,Project Proposal,2025-09-20,2025-10-10,No,,Not Submitted,,
342,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-27,Late,C,Needs improvement
342,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-12,On Time,A,Good work
342,Case Study,2025-11-15,2025-11-30,Yes,2025-11-27,On Time,B,Good work
343,Assignment 1 - Subject A,2025-09-15,2025-09-30,No,,Not Submitted,,
343,Assignment 2 - Subject B,2025-10-01,2025-10-15,No,,Not Submitted,,
343,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-02,On Time,B,Good work
343,Assignment 4 - Subject D,2025-11-10,2025-11-25,No,,Not Submitted,,
343,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-09,On Time,A,Good work
343,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-18,On Time,B,Good work
343,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-19,Late,C,Needs improvement
343,Case Study,2025-11-15,2025-11-30,No,,Not Submitted,,
344,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-09-28,On Time,B,Good work
344,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-14,On Time,D,Needs improvement
344,Assignment 3 - Subject C,2025-10-20,2025-11-05,No,,Not Submitted,,
344,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-24,On Time,C,Needs improvement
344,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-08,On Time,B,Good work
344,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-21,Late,B,Good work
344,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-14,On Time,B,Good work
344,Case Study,2025-11-15,2025-11-30,Yes,2025-12-01,Late,B,Good work
345,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-09-29,On Time,D,Needs improvement
345,Assignment 2 - Subject B,2025-10-01,2025-10-15,No,,Not Submitted,,
345,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-02,On Time,C,Needs improvement
345,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-22,On Time,C,Needs improvement
345,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-07,On Time,C,Needs improvement
345,Lab Report 1,2025-10-05,2025-10-20,No,,Not Submitted,,
345,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-13,On Time,B,Good work
345,Case Study,2025-11-15,2025-11-30,Yes,2025-12-01,Late,C,Needs improvement
346,Assignment 1 - Subject A,2025-09-15,2025-09-30,No,,Not Submitted,,
346,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-12,On Time,B,Good work
346,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-05,On Time,C,Needs improvement
346,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-23,On Time,B,Good work
346,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-14,Late,B,Good work
346,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-25,Late,B,Good work
346,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-12,On Time,A,Good work
346,Case Study,2025-11-15,2025-11-30,Yes,2025-11-29,On Time,A,Good work
347,Assignment 1 - Subject A,2025-09-15,2025-09-30,No,,Not Submitted,,
347,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-14,On Time,C,Needs improvement
347,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-05,On Time,A,Good work
347,Assignment 4 - Subject D,2025-11-10,2025-11-25,No,,Not Submitted,,
347,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-10,On Time,C,Needs improvement
347,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-18,On Time,D,Needs improvement
347,Lab Report 2,2025-11-01,2025-11-15,No,,Not Submitted,,
347,Case Study,2025-11-15,2025-11-30,Yes,2025-11-29,On Time,D,Needs improvement
348,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-09-30,On Time,C,Needs improvement
348,Assignment 2 - Subject B,2025-10-01,2025-10-15,No,,Not Submitted,,
348,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-02,On Time,B,Good work
348,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-24,On Time,C,Needs improvement
348,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-14,Late,C,Needs improvement
348,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-23,Late,B,Good work
348,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-15,On Time,C,Needs improvement
348,Case Study,2025-11-15,2025-11-30,Yes,2025-11-29,On Time,B,Good work
349,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-10-01,Late,A,Good work
349,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-12,On Time,B,Good work
349,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-10,Late,A,Good work
349,Assignment 4 - Subject D,2025-11-10,2025-11-25,No,,Not Submitted,,
349,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-10,On Time,B,Good work
349,Lab Report 1,2025-10-05,2025-10-20,No,,Not Submitted,,
349,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-13,On Time,D,Needs improvement
349,Case Study,2025-11-15,2025-11-30,No,,Not Submitted,,
350,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-10-05,Late,A,Good work
350,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-14,On Time,A,Good work
350,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-04,On Time,B,Good work
350,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-25,On Time,A,Good work
350,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-10,On Time,A,Good work
350,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-19,On Time,B,Good work
350,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-17,Late,C,Needs improvement
350,Case Study,2025-11-15,2025-11-30,Yes,2025-12-03,Late,D,Needs improvement
351,Assignment 1 - Subject A,2025-09-15,2025-09-30,No,,Not Submitted,,
351,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-15,On Time,D,Needs improvement
351,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-03,On Time,B,Good work
351,Assignment 4 - Subject D,2025-11-10,2025-11-25,No,,Not Submitted,,
351,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-07,On Time,D,Needs improvement
351,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-19,On Time,A,Good work
351,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-14,On Time,D,Needs improvement
351,Case Study,2025-11-15,2025-11-30,Yes,2025-12-03,Late,A,Good work
352,Assignment 1 - Subject A,2025-09-15,2025-09-30,No,,Not Submitted,,
352,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-12,On Time,B,Good work
352,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-04,On Time,C,Needs improvement
352,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-22,On Time,B,Good work
352,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-07,On Time,C,Needs improvement
352,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-19,On Time,D,Needs improvement
352,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-14,On Time,B,Good work
352,Case Study,2025-11-15,2025-11-30,Yes,2025-12-04,Late,C,Needs improvement
353,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-10-05,Late,C,Needs improvement
353,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-12,On Time,B,Good work
353,Assignment 3 - Subject C,2025-10-20,2025-11-05,No,,Not Submitted,,
353,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-22,On Time,C,Needs improvement
353,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-08,On Time,D,Needs improvement
353,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-26,Late,A,Good work
353,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-19,Late,A,Good work
353,Case Study,2025-11-15,2025-11-30,Yes,2025-11-29,On Time,A,Good work
354,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-09-27,On Time,A,Good work
354,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-15,On Time,A,Good work
354,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-05,On Time,B,Good work
354,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-30,Late,B,Good work
354,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-10,On Time,B,Good work
354,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-18,On Time,B,Good work
354,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-21,Late,B,Good work
354,Case Study,2025-11-15,2025-11-30,Yes,2025-11-28,On Time,D,Needs improvement
355,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-09-30,On Time,B,Good work
355,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-19,Late,A,Good work
355,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-02,On Time,B,Good work
355,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-24,On Time,B,Good work
355,Project Proposal,2025-09-20,2025-10-10,No,,Not Submitted,,
355,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-17,On Time,A,Good work
355,Lab Report 2,2025-11-01,2025-11-15,No,,Not Submitted,,
355,Case Study,2025-11-15,2025-11-30,Yes,2025-11-27,On Time,C,Needs improvement
356,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-09-29,On Time,A,Good work
356,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-13,On Time,A,Good work
356,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-03,On Time,B,Good work
356,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-30,Late,B,Good work
356,Project Proposal,2025-09-20,2025-10-10,No,,Not Submitted,,
356,Lab Report 1,2025-10-05,2025-10-20,No,,Not Submitted,,
356,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-12,On Time,C,Needs improvement
356,Case Study,2025-11-15,2025-11-30,Yes,2025-11-30,On Time,A,Good work
357,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-10-02,Late,C,Needs improvement
357,Assignment 2 - Subject B,2025-10-01,2025-10-15,No,,Not Submitted,,
357,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-03,On Time,B,Good work
357,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-30,Late,B,Good work
357,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-16,Late,C,Needs improvement
357,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-17,On Time,B,Good work
357,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-20,Late,B,Good work
357,Case Study,2025-11-15,2025-11-30,No,,Not Submitted,,
358,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-09-27,On Time,D,Needs improvement
358,Assignment 2 - Subject B,2025-10-01,2025-10-15,No,,Not Submitted,,
358,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-02,On Time,C,Needs improvement
358,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-23,On Time,C,Needs improvement
358,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-10,On Time,D,Needs improvement
358,Lab Report 1,2025-10-05,2025-10-20,No,,Not Submitted,,
358,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-13,On Time,C,Needs improvement
358,Case Study,2025-11-15,2025-11-30,Yes,2025-11-27,On Time,A,Good work
359,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-09-28,On Time,B,Good work
359,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-15,On Time,B,Good work
359,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-05,On Time,B,Good work
359,Assignment 4 - Subject D,2025-11-10,2025-11-25,No,,Not Submitted,,
359,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-08,On Time,B,Good work
359,Lab Report 1,2025-10-05,2025-10-20,No,,Not Submitted,,
359,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-15,On Time,B,Good work
359,Case Study,2025-11-15,2025-11-30,Yes,2025-11-28,On Time,C,Needs improvement
360,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-09-28,On Time,A,Good work
360,Assignment 2 - Subject B,2025-10-01,2025-10-15,No,,Not Submitted,,
360,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-05,On Time,C,Needs improvement
360,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-26,Late,A,Good work
360,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-11,Late,A,Good work
360,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-18,On Time,B,Good work
360,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-16,Late,A,Good work
360,Case Study,2025-11-15,2025-11-30,No,,Not Submitted,,
361,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-10-07,Late,B,Good work
361,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-13,On Time,B,Good work
361,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-09,Late,B,Good work
361,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-23,On Time,D,Needs improvement
361,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-09,On Time,B,Good work
361,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-25,Late,B,Good work
361,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-14,On Time,B,Good work
361,Case Study,2025-11-15,2025-11-30,Yes,2025-12-04,Late,A,Good work
362,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-09-30,On Time,B,Good work
362,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-13,On Time,A,Good work
362,Assignment 3 - Subject C,2025-10-20,2025-11-05,No,,Not Submitted,,
362,Assignment 4 - Subject D,2025-11-10,2025-11-25,No,,Not Submitted,,
362,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-14,Late,C,Needs improvement
362,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-19,On Time,B,Good work
362,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-13,On Time,A,Good work
362,Case Study,2025-11-15,2025-11-30,Yes,2025-11-27,On Time,B,Good work
363,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-10-03,Late,C,Needs improvement
363,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-19,Late,C,Needs improvement
363,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-03,On Time,B,Good work
363,Assignment 4 - Subject D,2025-11-10,2025-11-25,No,,Not Submitted,,
363,Project Proposal,2025-09-20,2025-10-10,No,,Not Submitted,,
363,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-17,On Time,C,Needs improvement
363,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-15,On Time,A,Good work
363,Case Study,2025-11-15,2025-11-30,Yes,2025-11-30,On Time,A,Good work
364,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-10-05,Late,B,Good work
364,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-14,On Time,B,Good work
364,Assignment 3 - Subject C,2025-10-20,2025-11-05,No,,Not Submitted,,
364,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-22,On Time,B,Good work
364,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-09,On Time,B,Good work
364,Lab Report 1,2025-10-05,2025-10-20,No,,Not Submitted,,
364,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-13,On Time,B,Good work
364,Case Study,2025-11-15,2025-11-30,Yes,2025-11-27,On Time,A,Good work
365,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-09-28,On Time,A,Good work
